property_type,sector,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,sector 102,Conscient Heritage Max4.3 ★,2.1,9772.0,3,4,3+,10.0,Relatively New,1945.0,1,1,0,0,0,0,53
house,sector 48,vipul tatvam villa,22.0,26667.0,5,6,3,3.0,Moderately Old,8250.0,0,1,0,0,0,0,54
flat,sector 67,Bestech Park View Spa Next4.0 ★,2.35,12145.0,3,4,3+,14.0,Moderately Old,1751.0,0,1,0,0,0,1,156
flat,sector 81,DLF The Ultima4.0 ★,2.7,12802.0,3,3,3,15.0,Relatively New,2343.0,0,1,0,0,0,1,49
flat,sector 81,Bestech Park View Ananda4.2 ★,0.95,6985.0,2,2,2,13.0,Relatively New,1150.0,0,0,0,0,0,1,167
flat,sector 68,Pareena Mi Casa,1.1,9016.0,2,2,3,13.0,New Property,1244.0,0,0,0,0,0,0,106
flat,sector 88b,Vatika Xpressions,1.1,8148.0,2,4,3+,2.0,Under Construction,1350.0,1,0,0,0,0,0,58
house,sector 38,sector 38 rwa,4.3,28782.0,3,9,3+,3.0,Relatively New,1494.0,0,0,0,1,1,1,41
house,bhondsi,independent,1.35,3857.0,10,6,3+,3.0,Old Property,3500.0,0,0,0,0,0,0,0
flat,sector 103,Indiabulls Centrum Park3.7 ★,2.45,8522.0,4,6,3,5.0,Relatively New,2602.0,0,1,0,0,0,0,38
flat,sohna road,Silverglades The Melia,1.01,6999.0,2,2,3,12.0,Under Construction,1184.0,1,0,0,0,0,0,80
flat,sector 84,SS Almeria,1.5,7500.0,3,3,3,2.0,New Property,1849.0,0,1,0,0,0,0,108
flat,sector 2,Bestech Park View Residency3.9 ★,0.56,8550.0,1,1,2,7.0,Moderately Old,722.0,0,0,0,0,0,0,92
house,sector 69,tulip yellow,2.95,16389.0,4,3,2,3.0,New Property,1800.0,0,0,0,1,1,2,111
flat,sector 84,Alpha Corp GurgaonOne 844.0 ★,1.15,7497.0,2,2,3,14.0,Relatively New,1394.0,1,0,0,0,0,0,28
flat,sector 65,M3M Golfestate4.4 ★,4.94,16234.0,3,4,3,15.0,Moderately Old,2754.0,0,1,0,0,0,0,165
flat,sector 65,M3M Golfestate4.4 ★,5.2,17456.0,3,3,3,18.0,Relatively New,2696.0,1,1,0,0,0,1,76
flat,sector 68,Pareena Mi Casa,1.7,8500.0,4,4,3+,23.0,New Property,1809.0,0,0,0,0,0,0,88
flat,sector 86,DLF The Skycourt4.2 ★,1.72,8917.0,3,3,1,8.0,Relatively New,1746.0,0,0,0,0,1,1,49
flat,sector 111,Puri Diplomatic Greens4.0 ★,3.9,13000.0,4,5,3+,6.0,Relatively New,2996.0,0,1,0,0,0,2,160
flat,sector 37c,Imperia The Esfera,0.99,5455.0,3,5,3+,5.0,Relatively New,1400.0,0,1,0,0,0,0,49
flat,sector 56,The Lions CGHS,1.99,11056.0,4,4,3+,4.0,Old Property,2000.0,0,0,0,1,1,1,105
house,sector 2,palam vihar extension west zone rwa,0.65,5778.0,2,2,1,1.0,Moderately Old,1125.0,0,0,1,0,0,0,23
flat,sector 108,Sobha City,3.35,13267.0,3,4,2,19.0,New Property,2525.0,0,0,0,0,0,0,102
flat,sohna road,Signature Global Park4.0 ★,0.56,6813.0,2,2,3,3.0,New Property,913.0,0,0,0,0,0,0,111
flat,manesar,Eden Landmark,0.5,3846.0,2,2,0,7.0,Under Construction,1300.0,0,0,0,0,0,0,0
flat,sector 81,Vipul Lavanya3.9 ★,0.6,6667.0,2,2,1,0.0,Under Construction,814.0,0,0,0,0,0,0,0
flat,sector 67a,Pyramid Urban,0.6,8571.0,2,2,2,14.0,New Property,633.0,0,0,0,0,0,0,15
flat,sector 108,Sobha City,3.95,16859.0,3,5,2,15.0,New Property,2343.0,0,1,0,0,0,0,118
flat,sector 3,Apna Enclave,0.58,6105.0,2,2,2,2.0,Old Property,900.0,0,0,0,0,0,0,66
flat,sector 82,Vatika The Seven Lamps3.8 ★,1.39,6411.0,3,3,3+,11.0,Relatively New,1955.0,1,1,0,0,0,1,117
flat,sector 95,Sidhartha NCR One Phase 14.2 ★,0.56,4106.0,2,2,2,10.0,Relatively New,1234.0,0,0,0,0,0,1,60
flat,sector 104,ATS Triumph3.9 ★,1.95,8515.0,3,3,3+,3.0,New Property,2544.0,0,1,0,0,0,0,69
flat,sohna road,Trisara Our Homes 3,0.38,6312.0,2,2,2,1.0,Relatively New,602.0,0,0,0,0,0,0,0
flat,sector 79,Godrej Aria3.8 ★,1.1,11482.0,2,2,3,9.0,New Property,81.0,0,0,0,0,0,0,0
flat,sector 102,Emaar Gurgaon Greens4.1 ★,1.35,8182.0,3,3,3,5.0,Relatively New,1315.0,0,1,0,0,0,0,119
flat,sector 43,DLF The Icon3.7 ★,6.0,26087.0,4,4,3+,18.0,Old Property,2556.0,0,1,0,0,0,1,150
house,sector 57,ansal sushant residency,4.6,17037.0,6,6,3,3.0,Old Property,2700.0,1,1,1,1,0,2,102
flat,sector 85,SS The Leaf3.8 ★,1.58,7715.0,3,4,3,8.0,Relatively New,2227.0,0,1,0,0,0,0,159
flat,sector 28,Suncity Platinum Towers,6.2,23091.0,3,4,3+,21.0,Relatively New,2000.0,0,1,0,0,0,1,160
house,sector 45,independent,4.49,24455.0,3,9,3+,3.0,Moderately Old,1836.0,0,0,0,0,1,1,90
flat,sector 109,ATS Kocoon,1.75,10029.0,3,3,3,10.0,Relatively New,1550.0,0,0,0,1,0,1,49
flat,sector 37c,ILD Grand,1.35,7143.0,3,3,0,1.0,New Property,1820.0,0,0,0,0,0,0,0
flat,sector 92,Sare Green ParC Phase 3,1.1,6875.0,4,3,2,12.0,New Property,1778.0,0,0,0,0,0,0,15
flat,sector 109,ATS Kocoon,2.15,10263.0,3,4,3,9.0,Relatively New,1896.0,0,1,0,0,0,0,97
flat,sector 76,Corona Gracieux,1.46,5499.0,4,6,3+,8.0,New Property,2398.0,0,1,0,0,0,0,58
flat,sector 86,Pyramid Urban Homes 2,0.41,6902.0,2,2,1,3.0,Relatively New,668.0,0,0,0,0,0,0,63
house,sector 6,independent,0.66,10784.0,3,2,1,2.0,Old Property,612.0,0,0,0,0,0,0,36
house,sector 49,eros rosewood city,4.05,20769.0,3,3,3,2.0,Moderately Old,2000.0,0,1,1,0,0,0,46
flat,sector 70,Shree Vardhman Victoria3.8 ★,1.62,13953.0,3,3,3,9.0,Relatively New,1527.0,0,1,0,0,0,0,96
house,sector 7,independent,3.85,14650.0,4,4,3,3.0,Old Property,2628.0,0,0,0,0,0,0,27
flat,sector 89,Smart World Gems,0.9,8160.0,2,2,2,3.0,New Property,998.0,1,0,0,0,1,0,95
flat,sector 86,DLF The Skycourt4.2 ★,1.5,7776.0,3,3,1,15.0,Relatively New,1550.0,0,0,0,0,0,0,159
house,sector 4,not applicable,0.65,13000.0,2,1,1,3.0,Moderately Old,500.0,0,0,0,0,0,0,7
flat,sector 82,Mapsko Royale Ville3.7 ★,1.15,6425.0,3,4,2,15.0,Relatively New,1620.0,0,1,0,1,0,1,104
flat,sector 43,DLF Royalton Tower,6.5,20687.0,4,4,3+,9.0,Moderately Old,2712.0,0,1,0,0,0,0,7
flat,sector 108,Sobha City,2.6,15196.0,3,3,2,11.0,New Property,1711.0,0,0,0,0,0,0,49
flat,sector 6,bajrang apartments,0.38,4471.0,2,2,2,1.0,Moderately Old,944.0,0,0,0,0,0,0,0
house,arjun nagar,independent,1.6,3186.0,4,6,1,3.0,Relatively New,558.0,0,0,0,0,0,0,0
house,sohna road,independent,1.55,14720.0,2,3,2,1.0,New Property,1053.0,1,0,0,1,0,1,49
flat,sector 37d,Ramprastha Skyz,1.2,6000.0,3,2,1,9.0,Under Construction,1900.0,0,1,0,0,1,0,53
flat,sector 102,Shapoorji Pallonji Joyville Gurugram4.0 ★,2.15,12707.0,3,3,3,10.0,Relatively New,1690.0,0,0,0,0,0,1,49
flat,sector 90,Green Court,0.38,5507.0,2,2,1,7.0,Under Construction,767.0,0,0,0,0,0,0,35
house,sector 25,independent,6.5,36111.0,4,4,3+,2.0,Moderately Old,1800.0,1,1,1,1,0,0,61
house,sector 50,unitech escape,12.0,37037.0,5,6,3+,3.0,Moderately Old,3240.0,0,0,0,0,0,0,66
flat,sector 95,ROF Ananda,0.36,5660.0,2,2,2,10.0,New Property,717.0,1,0,0,0,0,0,75
flat,sector 65,Emaar MGF Emerald Floors Premier3.8 ★,2.79,14127.0,4,4,3+,2.0,Relatively New,2194.0,1,1,0,0,0,2,174
house,sector 6,bhim nagar society,0.4,2500.0,4,2,2,1.0,Moderately Old,1600.0,0,0,0,0,0,0,0
flat,sector 72,Tata Primanti4.1 ★,3.9,13425.0,4,4,3+,39.0,Relatively New,2509.0,0,1,0,0,1,0,49
flat,sector 37d,Signature Global City,1.25,6083.0,3,3,3,4.0,Under Construction,2283.0,0,0,0,0,0,0,16
house,sector 4,independent,0.7,6648.0,3,3,0,1.0,Moderately Old,117.0,0,0,0,0,0,0,0
flat,sector 68,M3M Ikonic,1.78,9128.0,3,3,3+,27.0,Relatively New,1845.0,0,0,0,0,0,1,126
flat,sector 106,Paras Dews,1.25,10656.0,3,4,3,14.0,Relatively New,1305.0,1,1,0,0,0,0,167
flat,sector 92,Raheja Sampada,0.7,4453.0,3,3,0,7.0,Relatively New,1572.0,0,0,0,0,0,0,0
flat,sector 56,Park View Apartment,1.74,7565.0,3,3,3+,2.0,Old Property,2400.0,0,1,0,1,0,1,104
flat,sector 69,Unitech Sunbreeze,0.75,6849.0,2,2,2,4.0,Under Construction,991.0,0,0,0,0,0,0,0
flat,sohna road,Breez Global Heights4.2 ★,0.21,5330.0,1,1,1,2.0,Relatively New,438.0,0,0,0,0,0,0,21
flat,sector 86,Pyramid Urban Homes 2,0.41,8283.0,2,2,1,7.0,New Property,557.0,1,1,0,1,1,0,49
flat,sector 56,The Lions CGHS,2.1,8750.0,3,4,3+,8.0,Old Property,2200.0,0,0,0,0,1,1,166
flat,sector 109,ATS Kocoon4.2 ★,1.65,10645.0,3,3,3,19.0,Relatively New,1650.0,0,0,1,0,0,1,159
flat,sector 4,Shri Ram Apartments,0.32,3368.0,2,2,1,4.0,Relatively New,1056.0,0,0,0,0,0,1,7
flat,sector 104,ATS Triumph3.9 ★,1.75,7642.0,3,4,3+,11.0,Relatively New,2072.0,0,1,0,0,0,0,110
flat,sohna road,Ashiana Mulberry,1.07,6185.0,3,3,3+,7.0,Relatively New,1600.0,0,0,0,0,0,0,167
house,sohna road road,independent,5.5,5093.0,3,3,3+,2.0,Moderately Old,3500.0,1,1,0,1,1,0,49
flat,sector 79,Godrej Aria3.8 ★,1.0,6653.0,2,2,2,4.0,Relatively New,1300.0,1,0,0,0,0,0,49
house,sector 82,vatika signature villas,3.2,14350.0,3,4,3,1.0,New Property,2160.0,1,1,1,1,0,0,66
flat,sector 37d,BPTP Terra3.8 ★,1.98,9037.0,3,3,3+,12.0,New Property,1983.0,1,0,0,0,0,1,49
house,sector 105,independent,9.9,49500.0,2,2,2,3.0,Moderately Old,2000.0,0,0,0,0,0,0,0
flat,sector 86,Ansal Heights 86,0.74,5441.0,2,2,1,11.0,Under Construction,1231.0,0,0,0,0,1,0,45
flat,sector 111,Puri Diplomatic Greens4.0 ★,2.58,11727.0,3,4,2,10.0,Moderately Old,2200.0,0,1,0,0,0,0,86
flat,sector 85,Orris Aster Court Premier,1.38,6509.0,3,4,2,6.0,Relatively New,1616.0,0,1,0,0,0,0,76
flat,sector 67,M3M Merlin3.7 ★,3.5,14843.0,3,4,3+,15.0,Relatively New,2134.0,0,1,0,0,0,1,158
flat,sector 85,SS The Leaf3.8 ★,2.1,7468.0,4,5,3+,9.0,Relatively New,2545.0,0,0,0,0,0,1,67
house,sector 17,independent,3.5,24306.0,2,6,3+,3.0,Old Property,1440.0,0,0,0,0,0,0,0
flat,sector 102,Shapoorji Pallonji Joyville Gurugram4.0 ★,2.03,11998.0,3,3,2,1.0,New Property,1337.0,0,0,0,0,0,0,67
flat,sector 91,DLF New Town Heights3.7 ★,1.75,7403.0,4,4,3+,9.0,Relatively New,2139.0,0,1,0,1,0,0,88
house,sector 25,nul,15.0,23438.0,5,5,3,2.0,Moderately Old,6400.0,1,1,0,1,0,1,112
flat,sector 58,Ireo The Grand Arch4.0 ★,3.83,21577.0,3,4,2,10.0,Relatively New,2000.0,1,1,0,0,0,1,174
house,sector 49,eros rosewood city,3.75,22046.0,3,3,1,2.0,Old Property,1701.0,0,0,0,1,0,1,6
flat,sector 25,DLF Belvedere Towers3.8 ★,3.7,17619.0,4,4,3,18.0,Old Property,2333.0,0,1,0,0,0,1,26
flat,sector 79,Godrej 1014.0 ★,1.34,8524.0,3,3,3,7.0,Relatively New,1423.0,0,0,0,0,0,0,158
flat,sector 59,Mahindra Luminare4.0 ★,5.5,18182.0,3,3,1,26.0,Under Construction,2738.0,0,1,0,0,0,0,24
flat,gwal pahari,Krrish Provence Estate,5.5,9483.0,4,5,3+,11.0,New Property,5249.0,1,1,0,1,0,0,151
flat,sector 104,ATS Triumph3.9 ★,2.3,10000.0,3,4,3+,15.0,New Property,2544.0,0,1,0,0,0,0,117
house,sector 57,independent,6.21,23000.0,6,6,3+,4.0,Old Property,2700.0,1,1,1,1,0,0,52
flat,sector 67,Ireo Victory Valley4.1 ★,2.99,11832.0,3,3,3,4.0,Relatively New,2200.0,0,1,0,0,0,1,37
flat,sector 107,Signature Global Solera3.7 ★,0.52,8062.0,3,2,2,5.0,Relatively New,717.0,0,0,0,0,1,0,15
flat,sector 103,Indiabulls Centrum Park3.7 ★,2.2,7652.0,4,6,3+,4.0,Relatively New,2602.0,0,1,0,0,0,1,108
flat,sector 104,ATS Triumph3.9 ★,1.8,7860.0,3,4,3,14.0,New Property,2544.0,0,0,0,0,0,0,60
flat,sector 28,Suncity Platinum Towers,7.0,22222.0,4,3,2,10.0,Moderately Old,2488.0,0,1,0,0,0,0,31
flat,dwarka expressway,Hero Homes,1.6,7824.0,3,3,3,1.0,New Property,1529.0,0,0,0,0,0,0,49
house,sector 70a,bptp visionnaire,4.02,7309.0,4,4,3+,3.0,Relatively New,5500.0,1,1,1,1,0,0,138
house,sector 28,independent,1.45,6713.0,3,2,1,1.0,Relatively New,1800.0,0,0,0,0,0,0,0
flat,sector 71,CHD Avenue 713.6 ★,1.3,5532.0,4,4,3,5.0,Moderately Old,2127.0,0,1,0,0,0,0,126
house,sector 13,independent,2.25,6944.0,10,10,2,1.0,Old Property,400.0,0,0,0,0,0,0,0
flat,sector 103,Satya The Hermitage3.5 ★,0.89,6138.0,2,3,3,1.0,Relatively New,1257.0,0,1,0,0,0,1,75
flat,sector 54,La Lagune,6.75,21361.0,4,6,3+,11.0,Moderately Old,2455.0,0,1,0,0,0,1,119
house,sector 67,ansal api esencia,5.46,24170.0,4,5,3+,2.0,Relatively New,2259.0,1,0,1,1,0,1,103
flat,sector 49,Orchid Petals4.1 ★,4.21,11836.0,5,6,3+,14.0,Relatively New,3219.0,0,1,0,1,0,0,35
house,sector 14,sector 14 rwa,6.5,26000.0,5,5,0,4.0,Moderately Old,2500.0,0,0,0,0,0,0,0
flat,sector 54,DLF The Belaire3.9 ★,7.0,23333.0,4,6,3+,12.0,Moderately Old,2715.0,0,1,1,1,0,1,108
flat,sector 86,Ansal Heights 86,0.82,6029.0,2,2,1,12.0,New Property,1300.0,0,0,0,0,0,0,49
house,sector 3,bhim garh kheri,1.5,7576.0,7,2,0,1.0,Moderately Old,1980.0,0,0,0,0,0,0,0
flat,sector 92,Sare Homes,1.12,5359.0,4,4,2,12.0,Relatively New,2322.0,0,1,0,0,0,0,85
house,sector 33,unitech uniworld resorts,9.5,23336.0,5,7,3+,2.0,Under Construction,4071.0,1,1,1,1,0,0,57
flat,sector 89,ATS Marigold,1.5,8571.0,3,3,3,2.0,New Property,1944.0,0,0,0,0,1,0,49
flat,manesar,Deepak Minda,1.2,4528.0,3,3,3+,6.0,Moderately Old,2944.0,0,1,0,0,0,0,7
flat,sector 2,Bestech Park View Residency3.9 ★,1.55,8073.0,3,4,3+,4.0,Old Property,1738.0,0,1,0,0,0,0,84
flat,sector 85,Orris Aster Court Premier,1.49,5820.0,4,5,3+,10.0,Relatively New,2017.0,0,1,0,0,0,1,84
flat,sector 82,Vatika The Seven Lamps3.8 ★,0.86,6022.0,2,2,2,12.0,Relatively New,1294.0,1,0,0,0,0,1,135
flat,sector 85,Orris Carnation Residency3.7 ★,0.9,6429.0,3,3,2,12.0,Relatively New,1402.0,0,0,0,0,0,0,120
flat,sohna road,Eldeco Accolade3.8 ★,0.95,6177.0,2,2,3+,8.0,Under Construction,1050.0,1,0,0,0,1,0,72
house,sector 3 phase 3 extension,independent,0.75,6410.0,2,2,0,1.0,Moderately Old,130.0,0,0,0,0,0,0,0
flat,sector 59,Conscient Elevate,6.75,19882.0,4,4,2,10.0,New Property,2567.0,0,1,0,0,0,0,31
house,sector 48,independent,8.4,25926.0,4,4,3,2.0,Old Property,3240.0,0,1,0,1,0,1,15
flat,sector 81,Bestech Park View Ananda4.2 ★,1.4,7735.0,3,3,3+,6.0,Relatively New,1475.0,0,0,0,0,0,0,95
flat,sector 82a,DLF The Primus3.9 ★,1.8,13846.0,3,3,3+,10.0,Relatively New,1545.0,0,1,0,0,0,2,174
flat,sector 50,The Close North4.0 ★,2.97,11401.0,3,3,3+,8.0,Moderately Old,2600.0,0,1,0,0,0,1,174
flat,sector 90,Shree Vardhman Flora3.8 ★,0.9,4615.0,3,4,3,4.0,Relatively New,1765.0,0,1,0,0,0,0,165
flat,sector 84,Antriksh Heights3.7 ★,0.89,4369.0,3,3,3,8.0,Relatively New,1833.0,0,0,0,1,0,0,67
flat,sector 104,Puri Emerald Bay3.7 ★,1.59,10905.0,2,2,2,12.0,Relatively New,1403.0,0,0,0,0,0,0,121
house,sector 26,independent,4.45,35178.0,4,4,3,3.0,Old Property,1265.0,0,0,0,0,0,0,25
house,sector 26,dlf city phase 1,5.5,30556.0,4,4,3+,2.0,Moderately Old,1800.0,0,0,1,1,0,0,49
flat,sector 49,Vatika City4.1 ★,2.65,11773.0,3,4,3,11.0,Moderately Old,2251.0,0,1,0,1,0,1,140
flat,sector 110,Mahindra Aura4.2 ★,2.25,9267.0,4,4,3+,2.0,Relatively New,2350.0,0,1,0,0,0,0,152
flat,sector 85,Godrej Air,1.4,10000.0,2,2,3,23.0,Relatively New,1400.0,0,0,0,0,0,0,0
flat,sector 113,Smart World One DXP,3.45,13269.0,4,4,3,11.0,Under Construction,2353.0,1,1,0,0,0,1,156
flat,sector 68,Supertech New Soft Launch,0.84,7119.0,2,2,2,7.0,New Property,1180.0,0,0,0,0,0,0,0
flat,sector 33,Godrej Nature Plus,1.5,10197.0,2,2,3+,2.0,Under Construction,1539.0,0,0,0,0,0,0,87
flat,sector 37c,Millenia,0.4,6667.0,2,2,2,4.0,New Property,667.0,0,0,0,0,0,0,29
flat,sector 90,DLF New Town Heights 13.9 ★,1.42,4865.0,4,4,3+,8.0,Moderately Old,2139.0,0,1,1,0,0,0,31
flat,sector 37d,Signature Global the Millennia,0.65,10906.0,2,2,3,0.0,New Property,625.0,0,0,0,0,0,0,40
flat,sector 109,ATS Kocoon,1.68,9628.0,3,3,3,8.0,Relatively New,1579.0,0,0,0,0,0,0,142
flat,sector 104,Hero Homes,1.9,11249.0,3,3,3,16.0,Under Construction,1365.0,0,0,0,1,0,1,103
flat,sector 33,Godrej Nature Plus,1.45,15659.0,3,2,3+,20.0,Under Construction,118.0,1,0,0,0,0,0,144
house,sector 12,independent,3.71,19818.0,3,3,1,4.0,Moderately Old,1872.0,0,0,0,1,0,0,0
flat,sector 22,Ambience Creacions,2.55,13710.0,3,3,3,8.0,Relatively New,1860.0,0,0,0,0,1,1,125
flat,sector 108,Sobha City,3.95,16859.0,3,4,2,15.0,Relatively New,2343.0,0,1,0,0,0,0,49
flat,sector 49,Vatika City4.1 ★,2.1,10417.0,3,3,3,9.0,Moderately Old,1604.25,0,0,0,1,0,1,132
house,sector 3,independent,0.55,7333.0,1,1,0,1.0,Moderately Old,750.0,0,0,0,0,0,0,0
flat,sector 37d,Signature Global the Millennia,0.6,9231.0,2,2,3,7.0,New Property,625.0,0,0,0,0,0,0,35
flat,sector 70a,Capital Residences 360,1.18,8138.0,2,2,3,7.0,New Property,1400.0,0,0,0,1,0,0,140
flat,sector 106,Paras Dews,1.13,6406.0,3,4,3+,18.0,Relatively New,1186.0,1,1,0,0,0,0,49
flat,sector 95,AWHO Shanti Vihar4.0 ★,0.82,9880.0,2,2,3+,13.0,New Property,1095.0,1,0,0,0,0,0,114
flat,sector 84,Antriksh Heights3.7 ★,0.88,4822.0,3,3,3,16.0,Relatively New,1652.0,0,0,0,1,0,0,67
flat,sector 76,Pyramid Pride,0.5,6579.0,2,2,1,8.0,Under Construction,844.0,0,0,0,0,0,0,76
flat,sector 54,Suncity Heights3.7 ★,3.25,14118.0,3,3,3+,0.0,Old Property,2558.0,0,0,0,1,0,1,120
flat,sector 50,The Close South3.9 ★,3.25,12810.0,3,4,3+,4.0,Old Property,2819.0,0,1,0,0,0,1,135
flat,gwal pahari,Suncity Vatsal Valley,1.53,10699.0,3,3,3,2.0,New Property,1589.0,0,0,0,0,0,1,117
flat,sector 99a,Raheja Vanya,0.59,3976.0,2,2,3,1.0,Under Construction,1133.0,0,0,0,0,1,0,96
flat,sohna road,Breez Global Heights4.2 ★,0.46,6479.0,2,2,2,6.0,Relatively New,789.0,0,0,0,0,0,2,49
flat,sector 108,Raheja Vedaanta3.6 ★,0.85,4637.0,3,3,2,2.0,Relatively New,1500.0,0,1,0,0,0,0,65
flat,sector 37d,BPTP Terra3.8 ★,1.8,8215.0,4,3,3,18.0,Relatively New,2025.0,1,1,0,1,0,0,49
flat,sector 72,Spaze Privy3.9 ★,1.9,9620.0,3,3,3,10.0,Moderately Old,1787.0,0,1,0,0,0,1,31
flat,sector 107,M3M Woodshire4.0 ★,1.3,10815.0,3,3,3,7.0,Relatively New,1547.0,0,0,0,1,0,0,89
flat,sector 37d,Ramprastha Primera,1.1,6111.0,3,3,3,6.0,Relatively New,1700.0,0,0,0,0,0,0,149
flat,sector 63a,Birla Navya,3.15,14631.0,3,3,3,4.0,Under Construction,2153.0,0,0,0,0,1,0,44
flat,sector 33,Godrej Nature Plus,1.4,15119.0,3,2,3+,20.0,New Property,113.0,0,0,0,0,0,0,70
flat,sector 65,M3M Heights,2.1,16653.0,2,2,3,8.0,New Property,1015.0,0,0,0,0,0,0,31
flat,sector 90,Shree Vardhman Flora3.8 ★,0.7,4614.0,2,2,3,9.0,New Property,1224.0,1,0,0,0,1,0,51
flat,sector 28,DLF Regency Park 13.6 ★,1.24,12400.0,2,2,3+,19.0,Moderately Old,1050.0,0,0,0,1,0,1,157
flat,valley view estate,Valley View Estate,1.5,7489.0,4,4,3+,10.0,Moderately Old,1850.0,0,0,0,0,0,0,58
flat,sector 78,Umang Monsoon Breeze,1.25,5000.0,4,4,3,2.0,Relatively New,2300.0,0,1,0,1,1,0,57
flat,sector 77,Emaar MGF Palm Hills4.0 ★,1.64,8410.0,4,3,3,9.0,Relatively New,1765.0,0,1,0,0,0,0,102
flat,sector 74,M3M Skywalk,1.78,12500.0,2,2,3+,12.0,Relatively New,1582.0,0,0,0,0,0,0,0
flat,sohna road,GLS Arawali Homes3.8 ★,0.28,4938.0,2,2,2,3.0,Relatively New,500.0,0,0,0,0,0,1,42
flat,sector 102,Conscient Heritage Max4.3 ★,2.2,10237.0,3,4,3+,20.0,Relatively New,1186.0,1,1,0,0,0,1,45
flat,sector 102,Conscient Heritage Max4.3 ★,2.5,11633.0,3,4,3+,25.0,New Property,1945.0,1,1,0,0,0,1,56
flat,sector 79,Godrej Aria3.8 ★,1.3,8844.0,2,2,2,7.0,Relatively New,1330.0,1,0,0,0,0,1,116
flat,sector 90,DLF Regal Gardens3.9 ★,1.25,7167.0,3,3,2,11.0,Relatively New,1578.0,0,0,0,0,1,0,14
flat,sector 83,Vatika Gurgaon 213.7 ★,1.33,5565.0,4,4,3,3.0,Relatively New,2193.0,0,1,0,0,0,0,26
house,sector 26,independent,18.25,18250.0,7,9,3+,4.0,Relatively New,11111.0,1,1,1,1,0,1,77
house,sector 24,independent,11.0,28902.0,8,11,3+,3.0,Old Property,5000.0,1,1,0,1,1,1,39
flat,sector 83,Vatika Lifestyle Homes3.8 ★,1.05,7500.0,3,2,2,1.0,Moderately Old,1600.0,0,0,0,0,0,1,106
flat,sector 102,Conscient Heritage Max4.3 ★,3.0,10490.0,4,4,3+,7.0,Relatively New,3178.0,0,0,0,0,1,1,65
house,sector 33,unitech uniworld resorts,11.75,23240.0,5,7,3+,3.0,Relatively New,5056.0,0,1,0,0,0,0,80
flat,sector 71,CHD Avenue 713.6 ★,1.32,6019.0,4,4,3,14.0,Moderately Old,1985.0,0,1,0,0,0,0,65
house,sector 48,eldeco mansionz,6.4,23704.0,4,4,3,3.0,Moderately Old,2700.0,0,1,1,0,0,1,151
flat,sector 50,The Close North4.0 ★,2.51,11992.0,3,3,3,11.0,Moderately Old,2093.0,0,0,1,1,0,1,109
flat,sector 92,Sare Crescent Parc3.5 ★,0.95,5013.0,4,5,3+,13.0,Relatively New,1895.0,0,0,0,0,0,0,0
flat,sector 84,Pivotal Devaan,0.34,5832.0,2,2,1,3.0,Relatively New,533.0,0,0,1,0,0,0,75
flat,sector 108,Raheja Vedaanta3.6 ★,0.7,4651.0,2,2,2,12.0,Moderately Old,1362.0,0,0,0,0,0,0,72
flat,sector 102,Emaar Gurgaon Greens4.1 ★,1.6,9697.0,3,3,3,8.0,Relatively New,1315.0,0,0,0,0,0,0,46
flat,sector 65,M3M Golfestate4.4 ★,5.0,16667.0,3,3,3,2.0,Relatively New,3245.0,0,1,0,0,0,1,174
house,sector 26,dlf city phase 1,4.5,33333.0,3,3,2,2.0,Moderately Old,1350.0,1,1,0,0,0,0,70
flat,sector 109,Brisk Lumbini Terrace Homes,1.5,6617.0,3,3,1,4.0,New Property,2519.0,0,1,0,0,0,0,37
flat,sohna road,Trisara Our Homes 3,0.21,4339.0,1,1,0,2.0,Relatively New,484.0,0,0,0,0,0,0,0
flat,sector 81,Signature Global Synera3.4 ★,0.45,7525.0,2,2,2,6.0,Relatively New,664.0,0,0,1,0,0,1,39
flat,sector 33,Godrej Nature Plus Serenity,1.45,5088.0,3,2,3,3.0,Under Construction,1512.0,0,0,0,0,0,0,49
flat,sector 90,Shree Vardhman Flora3.8 ★,0.7,5178.0,2,3,2,7.0,Relatively New,1502.0,1,0,0,0,0,1,49
flat,sector 92,Sare Homes,0.6,5000.0,3,2,3,4.0,Moderately Old,1333.0,0,0,0,0,0,1,49
flat,sector 92,Sare Crescent Parc3.5 ★,0.71,4934.0,3,3,2,6.0,Relatively New,1596.0,0,0,0,0,0,0,37
flat,sector 85,SS The Leaf3.8 ★,2.0,8306.0,3,4,3,8.0,Relatively New,2179.0,0,1,0,0,0,0,21
flat,sector 107,Signature Global Solera3.7 ★,0.3,6135.0,2,2,1,5.0,Relatively New,544.0,0,0,0,0,0,0,57
house,sector 56,independent,7.5,23148.0,8,8,3+,3.0,Relatively New,3240.0,1,1,0,1,0,2,42
flat,sector 33,Unitech The Residences3.7 ★,1.35,8738.0,3,4,2,8.0,Moderately Old,1398.0,0,1,0,0,0,0,49
flat,sector 74,M3M Skywalk,2.7,13380.0,3,3,3,13.0,New Property,2018.0,0,0,1,0,0,0,92
flat,sector 56,Sagar Apartment,1.45,7250.0,3,3,3+,7.0,Old Property,1900.0,1,1,0,1,1,0,166
flat,sector 63a,Birla Navya,2.2,17488.0,2,3,3+,4.0,Under Construction,997.0,0,0,0,0,0,0,60
